original_path,new_path,filename,method,size_mb
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/pygments/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pygments-2.19.2.dist-info/licenses/LICENSE,license,scattered,0.0012693405151367188
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/distro/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/distro/LICENSE,license,scattered,0.010800361633300781
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/tomli_w/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/tomli/LICENSE,license,scattered,0.0010223388671875
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/tomli/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/tomli/LICENSE,license,scattered,0.0010223388671875
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/tomli_w/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/tomli/LICENSE,license,scattered,0.0010223388671875
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/certifi/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/certifi-2025.11.12.dist-info/licenses/LICENSE,license,scattered,0.0009431838989257812
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/certifi/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/certifi-2025.11.12.dist-info/licenses/LICENSE,license,scattered,0.0009431838989257812
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/pyproject_hooks/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/pyproject_hooks/LICENSE,license,scattered,0.0010309219360351562
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/rich/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/rich/LICENSE,license,scattered,0.001007080078125
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/pkg_resources/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/pkg_resources/LICENSE,license,scattered,0.0009756088256835938
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/resolvelib/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/resolvelib/LICENSE,license,scattered,0.0007162094116210938
SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip-25.3.dist-info/licenses/src/pip/_vendor/platformdirs/LICENSE,SEO Content Optimization Suite/.venv/lib/python3.12/site-packages/pip/_vendor/platformdirs/LICENSE,license,scattered,0.0010385513305664062
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/index,ai-sites/heavenlyHands/cleanconnect-pro/.git/index,index,scattered,0.0069179534912109375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.lh/environment.yml.json,ai-sites/heavenlyHands/cleanconnect-pro/.lh/environment.yml.json,environment.yml.json,scattered,0.001796722412109375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.lh/package.json.json,ai-sites/heavenlyHands/cleanconnect-pro/.lh/package.json.json,package.json.json,scattered,0.004063606262207031
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.lh/backend/package.json.json,ai-sites/heavenlyHands/cleanconnect-pro/.lh/backend/package.json.json,package.json.json,scattered,0.0029859542846679688
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/config,ai-sites/heavenlyHands/cleanconnect-pro/.git/config,config,scattered,0.000293731689453125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/COMMIT_EDITMSG,ai-sites/heavenlyHands/cleanconnect-pro/.git/COMMIT_EDITMSG,commit_editmsg,scattered,0.0001049041748046875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/logs/HEAD,ai-sites/heavenlyHands/cleanconnect-pro/.git/logs/HEAD,head,scattered,0.000606536865234375
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/HEAD,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/HEAD,head,scattered,2.002716064453125e-05
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/refs/remotes/origin/HEAD,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/refs/remotes/origin/HEAD,head,scattered,2.86102294921875e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/66/10cd134f106ab4c904b2d4d4cc1a53b3e55695,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/66/10cd134f106ab4c904b2d4d4cc1a53b3e55695,10cd134f106ab4c904b2d4d4cc1a53b3e55695,scattered,0.00135040283203125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/32/d3b89b5219371de3ab1d846e5ea5d235751d4c,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/32/d3b89b5219371de3ab1d846e5ea5d235751d4c,d3b89b5219371de3ab1d846e5ea5d235751d4c,scattered,0.003787994384765625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/69/7a0e9071739cfe25cfda7cd69a938b832217b5,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/69/7a0e9071739cfe25cfda7cd69a938b832217b5,7a0e9071739cfe25cfda7cd69a938b832217b5,scattered,5.435943603515625e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/56/15550d6f0bb19e43defd0706007e003f48c60a,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/56/15550d6f0bb19e43defd0706007e003f48c60a,15550d6f0bb19e43defd0706007e003f48c60a,scattered,0.001087188720703125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/3d/2e2f4b12bf46938fd07814f08c7788759c22fb,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/3d/2e2f4b12bf46938fd07814f08c7788759c22fb,2e2f4b12bf46938fd07814f08c7788759c22fb,scattered,0.005406379699707031
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/67/0396f605c02155bc6d6f38753c8fce650d8d20,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/67/0396f605c02155bc6d6f38753c8fce650d8d20,0396f605c02155bc6d6f38753c8fce650d8d20,scattered,0.0008296966552734375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/0e/92ae98811935dc24f5308c98029c0e567bbcae,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/0e/92ae98811935dc24f5308c98029c0e567bbcae,92ae98811935dc24f5308c98029c0e567bbcae,scattered,0.0036144256591796875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/a3/a2553f99395fc6d9ab469655388236a63e9166,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/a3/a2553f99395fc6d9ab469655388236a63e9166,a2553f99395fc6d9ab469655388236a63e9166,scattered,0.0062084197998046875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/b5/53061d0d1b1085acc8bb095dceb7edc8437d4b,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/b5/53061d0d1b1085acc8bb095dceb7edc8437d4b,53061d0d1b1085acc8bb095dceb7edc8437d4b,scattered,6.008148193359375e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d7/55920c27eb5c764d218256170f49d8869167a3,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d7/55920c27eb5c764d218256170f49d8869167a3,55920c27eb5c764d218256170f49d8869167a3,scattered,0.0031642913818359375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d7/788719340087057ccdaf8a4da62e8d073f97be,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d7/788719340087057ccdaf8a4da62e8d073f97be,788719340087057ccdaf8a4da62e8d073f97be,scattered,0.0048542022705078125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d0/342d5234b8f140f51f0a69b84e12a494ebdbcb,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d0/342d5234b8f140f51f0a69b84e12a494ebdbcb,342d5234b8f140f51f0a69b84e12a494ebdbcb,scattered,0.0036191940307617188
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/df/6e118b2cced1b8a717aa567a3a0ee697a85a3a,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/df/6e118b2cced1b8a717aa567a3a0ee697a85a3a,6e118b2cced1b8a717aa567a3a0ee697a85a3a,scattered,0.003383636474609375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/bd/020c714af4d93061eab642233be44b9de66046,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/bd/020c714af4d93061eab642233be44b9de66046,020c714af4d93061eab642233be44b9de66046,scattered,0.004456520080566406
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d1/dd8d35792ed462368b8d3da91aa2c7eeb772f4,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d1/dd8d35792ed462368b8d3da91aa2c7eeb772f4,dd8d35792ed462368b8d3da91aa2c7eeb772f4,scattered,0.0024471282958984375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/e3/706f0c498433c78e93cee3da114fb7ca095f6a,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e3/706f0c498433c78e93cee3da114fb7ca095f6a,706f0c498433c78e93cee3da114fb7ca095f6a,scattered,0.0010366439819335938
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/cf/8170b38256f277d85c5089c1a7ae98901d893f,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/cf/8170b38256f277d85c5089c1a7ae98901d893f,8170b38256f277d85c5089c1a7ae98901d893f,scattered,0.005976676940917969
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/29/114ef506f37c862545a4cd708f748f42b6106b,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/29/114ef506f37c862545a4cd708f748f42b6106b,114ef506f37c862545a4cd708f748f42b6106b,scattered,5.53131103515625e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/1f/09c657f47b85ec55198dd4924d3592d72d3a0d,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1f/09c657f47b85ec55198dd4924d3592d72d3a0d,09c657f47b85ec55198dd4924d3592d72d3a0d,scattered,6.198883056640625e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/74/393f4cdb4688834ac9f2a2138ce4fe5fe4fb3e,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/74/393f4cdb4688834ac9f2a2138ce4fe5fe4fb3e,393f4cdb4688834ac9f2a2138ce4fe5fe4fb3e,scattered,0.0006189346313476562
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/74/fc1ff8a8884fdd1ba1912821cffd857151f78c,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/74/fc1ff8a8884fdd1ba1912821cffd857151f78c,fc1ff8a8884fdd1ba1912821cffd857151f78c,scattered,0.0035295486450195312
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/1a/43ccc1b4a4684ab0fc11009df187058b6570a2,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1a/43ccc1b4a4684ab0fc11009df187058b6570a2,43ccc1b4a4684ab0fc11009df187058b6570a2,scattered,0.0035190582275390625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/8f/d02ca61db7b573602cb43c791d355b4a7c1eb3,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/8f/d02ca61db7b573602cb43c791d355b4a7c1eb3,d02ca61db7b573602cb43c791d355b4a7c1eb3,scattered,0.0010356903076171875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/8a/b95895ba68755d7fccac00776419561acc23a8,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/8a/b95895ba68755d7fccac00776419561acc23a8,b95895ba68755d7fccac00776419561acc23a8,scattered,0.0070323944091796875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/7e/6989d68864ae07599aa360f9ce7ca0bcdd8c2e,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/7e/6989d68864ae07599aa360f9ce7ca0bcdd8c2e,6989d68864ae07599aa360f9ce7ca0bcdd8c2e,scattered,0.0033702850341796875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/19/78bc1455048ac39999f858f8d9bb9c90959a18,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/19/78bc1455048ac39999f858f8d9bb9c90959a18,78bc1455048ac39999f858f8d9bb9c90959a18,scattered,0.001331329345703125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/81/31fa802d681cf0e589865cec86948f63ba77d9,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/81/31fa802d681cf0e589865cec86948f63ba77d9,31fa802d681cf0e589865cec86948f63ba77d9,scattered,0.0010318756103515625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/86/1a51a2af0b55b969e0b6a75ce0c87ac4189c57,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/86/1a51a2af0b55b969e0b6a75ce0c87ac4189c57,1a51a2af0b55b969e0b6a75ce0c87ac4189c57,scattered,0.00038242340087890625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/72/154343802aa95f400b6d68356e93349c9a1cec,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/72/154343802aa95f400b6d68356e93349c9a1cec,154343802aa95f400b6d68356e93349c9a1cec,scattered,0.0025911331176757812
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/43/625db760aff81484e3628ba7f2b2578769dfcb,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/43/625db760aff81484e3628ba7f2b2578769dfcb,625db760aff81484e3628ba7f2b2578769dfcb,scattered,0.00821685791015625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/43/4ebad2f0395167bb5cc7092857675405098041,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/43/4ebad2f0395167bb5cc7092857675405098041,4ebad2f0395167bb5cc7092857675405098041,scattered,0.0018215179443359375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/9f/1e907952a357079ff48d27b23e95ddc920285b,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/9f/1e907952a357079ff48d27b23e95ddc920285b,1e907952a357079ff48d27b23e95ddc920285b,scattered,0.006115913391113281
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/3a/31ad603bd756bcd9440491522844a6f17ffc91,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/3a/31ad603bd756bcd9440491522844a6f17ffc91,31ad603bd756bcd9440491522844a6f17ffc91,scattered,0.003911018371582031
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/3f/e2f017ce098e74179361efe5b22a85345997e5,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/3f/e2f017ce098e74179361efe5b22a85345997e5,e2f017ce098e74179361efe5b22a85345997e5,scattered,9.441375732421875e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/5e/a012a7f7b5fb5d2f9755cbd51a7e03820a9153,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/5e/a012a7f7b5fb5d2f9755cbd51a7e03820a9153,a012a7f7b5fb5d2f9755cbd51a7e03820a9153,scattered,0.0050754547119140625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/0f/8e73b17ccbde5573196650f672c7f283464bf8,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/0f/8e73b17ccbde5573196650f672c7f283464bf8,8e73b17ccbde5573196650f672c7f283464bf8,scattered,0.004858970642089844
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/0a/214c119867b91a452fae4b5cabfef2781fd274,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/0a/214c119867b91a452fae4b5cabfef2781fd274,214c119867b91a452fae4b5cabfef2781fd274,scattered,0.00417327880859375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d3/9d0d39b377b5f5932045e5194bfd5e44a717a3,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d3/9d0d39b377b5f5932045e5194bfd5e44a717a3,9d0d39b377b5f5932045e5194bfd5e44a717a3,scattered,0.00012874603271484375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/d3/d4df51fa247c1b1fd20e7a327c5983e0af0ccb,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d3/d4df51fa247c1b1fd20e7a327c5983e0af0ccb,d4df51fa247c1b1fd20e7a327c5983e0af0ccb,scattered,0.00010776519775390625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/a9/c5ee7084a96314242dd512bc318bac012fbc42,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/a9/c5ee7084a96314242dd512bc318bac012fbc42,c5ee7084a96314242dd512bc318bac012fbc42,scattered,0.0007257461547851562
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/ea/37e021ad0ce1e418559332ec94ab479bbad225,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/ea/37e021ad0ce1e418559332ec94ab479bbad225,37e021ad0ce1e418559332ec94ab479bbad225,scattered,0.000904083251953125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/e8/28c7b38c288732f6fe389da3ba4cdac84efc2b,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e8/28c7b38c288732f6fe389da3ba4cdac84efc2b,28c7b38c288732f6fe389da3ba4cdac84efc2b,scattered,0.003902435302734375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/c2/4b471fba119e50aa61edaf5398775d8089d85c,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/c2/4b471fba119e50aa61edaf5398775d8089d85c,4b471fba119e50aa61edaf5398775d8089d85c,scattered,0.0001964569091796875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/e7/90e1e175aca7f1fab4e75f46a711944f7aa849,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e7/90e1e175aca7f1fab4e75f46a711944f7aa849,90e1e175aca7f1fab4e75f46a711944f7aa849,scattered,0.0038356781005859375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/2c/271c3ecd904ba874d8ba91d46f3d9008db40cd,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/2c/271c3ecd904ba874d8ba91d46f3d9008db40cd,271c3ecd904ba874d8ba91d46f3d9008db40cd,scattered,0.0006275177001953125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/77/d30daa09249946f8b30fd5ce5cabfff67d2aec,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/77/d30daa09249946f8b30fd5ce5cabfff67d2aec,d30daa09249946f8b30fd5ce5cabfff67d2aec,scattered,0.0040740966796875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/70/a6b5dfad8a521c6d83fad4bca463b7930bcb4f,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/70/a6b5dfad8a521c6d83fad4bca463b7930bcb4f,a6b5dfad8a521c6d83fad4bca463b7930bcb4f,scattered,0.0008001327514648438
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/4a/62aef437322493cde26d135700a99d07718979,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/4a/62aef437322493cde26d135700a99d07718979,62aef437322493cde26d135700a99d07718979,scattered,0.00013256072998046875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/23/986b6294ee7bdad82341d7bbf1c03d001b3b31,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/23/986b6294ee7bdad82341d7bbf1c03d001b3b31,986b6294ee7bdad82341d7bbf1c03d001b3b31,scattered,0.004826545715332031
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/12/38a7108246cb3f58e630703972d93923f2f284,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/12/38a7108246cb3f58e630703972d93923f2f284,38a7108246cb3f58e630703972d93923f2f284,scattered,0.004299163818359375
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/85/f4e342e2083f01bce65ab80e799916d0ed74d7,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/85/f4e342e2083f01bce65ab80e799916d0ed74d7,f4e342e2083f01bce65ab80e799916d0ed74d7,scattered,0.0038299560546875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/1d/e51008cdb76eb21c9111c14f6bb7b452241529,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1d/e51008cdb76eb21c9111c14f6bb7b452241529,e51008cdb76eb21c9111c14f6bb7b452241529,scattered,0.000247955322265625
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/71/3844a7afb8e89878736840326a98aabdebef59,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/71/3844a7afb8e89878736840326a98aabdebef59,3844a7afb8e89878736840326a98aabdebef59,scattered,0.00066375732421875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/71/8ff574e28a012a258f218cc01db81f9bfab8c0,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/71/8ff574e28a012a258f218cc01db81f9bfab8c0,8ff574e28a012a258f218cc01db81f9bfab8c0,scattered,0.0067310333251953125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/76/fb5c4b81043679e9c29b12d2a597e87266e685,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/76/fb5c4b81043679e9c29b12d2a597e87266e685,fb5c4b81043679e9c29b12d2a597e87266e685,scattered,0.0008983612060546875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/49/35b30241a895046725143173704fd0b7ca6065,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/49/35b30241a895046725143173704fd0b7ca6065,35b30241a895046725143173704fd0b7ca6065,scattered,0.0031871795654296875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/2b/9986e4c70de665b0ed6e6cf7576b5ff5dfe8a7,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/2b/9986e4c70de665b0ed6e6cf7576b5ff5dfe8a7,9986e4c70de665b0ed6e6cf7576b5ff5dfe8a7,scattered,0.0003948211669921875
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/47/a904b3ca514266e7d9aed58a73a5857b8b3945,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/47/a904b3ca514266e7d9aed58a73a5857b8b3945,a904b3ca514266e7d9aed58a73a5857b8b3945,scattered,0.004561424255371094
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/8b/62c910d7f4d572cf399d8cc1cde078c6d5bb13,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/8b/62c910d7f4d572cf399d8cc1cde078c6d5bb13,62c910d7f4d572cf399d8cc1cde078c6d5bb13,scattered,0.000629425048828125
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/objects/22/d41092c6be135416ed336dcb1be9ec0adc7583,ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/22/d41092c6be135416ed336dcb1be9ec0adc7583,d41092c6be135416ed336dcb1be9ec0adc7583,scattered,0.0007925033569335938
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/logs/refs/heads/main,ai-sites/heavenlyHands/cleanconnect-pro/.git/logs/refs/heads/main,main,scattered,0.00042819976806640625
SEO_YouTube_2025_Dataset/.git/refs/heads/main,AvaTar-ArTs.github.io/.git/refs/heads/main,main,scattered,3.910064697265625e-05
ai-sites/heavenlyHands/cleanconnect-pro/.git/refs/heads/main,AvaTar-ArTs.github.io/.git/refs/heads/main,main,scattered,3.910064697265625e-05
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/refs/heads/main,AvaTar-ArTs.github.io/.git/refs/heads/main,main,scattered,3.910064697265625e-05
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/refs/remotes/origin/main,AvaTar-ArTs.github.io/.git/refs/heads/main,main,scattered,3.910064697265625e-05
archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/cleanconnect-pro/.git/refs/heads/main,AvaTar-ArTs.github.io/.git/refs/heads/main,main,scattered,3.910064697265625e-05
ai-sites/AvaTarArTs/avatararts.org/.next/server/server-reference-manifest.json,ai-sites/AvaTarArTs/avatararts-portfolio/.next/server/server-reference-manifest.json,server-reference-manifest.json,scattered,9.250640869140625e-05
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/description,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/description,description,scattered,6.961822509765625e-05
SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/packed-refs,AvaTar-ArTs.github.io/.git/packed-refs,packed-refs,scattered,0.0001068115234375
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/info/exclude,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/info/exclude,exclude,scattered,0.0002288818359375
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/hooks/commit-msg.sample,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/hooks/commit-msg.sample,commit-msg.sample,scattered,0.0008544921875
archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/.git/hooks/pre-rebase.sample,SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/hooks/pre-rebase.sample,pre-rebase.sample,scattered,0.0046710968017578125
