old_path,new_path,action,category,size_mb,file_count
CONTENT_ASSETS/ai-sites/ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_landing_012,content/website_templates_landing_012,MOVE,content,0.01953125,5
CONTENT_ASSETS/ai-sites/ai-sites/retention-products-suite/templates-marketplace/generated_templates/email_templates_followup_004,content/email_templates_followup_004,MOVE,content,0.01953125,5
CONTENT_ASSETS/ai-sites/ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_ecommerce_013,content/website_templates_ecommerce_013,MOVE,content,0.01953125,5
CONTENT_ASSETS/ai-sites/ai-sites/content-management/retention-hub/digital-dive/templates,content/templates,MOVE,content,0.01953125,5
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/avatararts-Gallery_Analysis_Project,content/AvaTarArTs_avatararts-Gallery_Analysis_Project,MOVE,content,0.01953125,1
CONTENT_ASSETS/ai-sites/ai-sites/creative-ai-education/core,content/core,MOVE,content,0.01953125,0
CONTENT_ASSETS/ai-sites/ai-sites/Gallery Generator/city-16-9/simple-neon-test,content/simple-neon-test,MOVE,content,0.01953125,0
CONTENT_ASSETS/ai-sites/ai-sites/reports,content/reports,MOVE,content,0.01953125,4
CONTENT_ASSETS/ai-sites/dalle-fix/.history/css,content/.history_css,MOVE,content,0.01953125,5
CONTENT_ASSETS/html-assets/assets/responsive-slideshow-carousel-with-only-html5-css3,content/responsive-slideshow-carousel-with-only-html5-css3,MOVE,content,0.01953125,4
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB21/Scripts,projects/D0P3 SB21_Scripts,MOVE,development,0.01953125,3
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW88,content/SB EW88,MOVE,content,0.01953125,3
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/logs/refs,content/refs,MOVE,content,0.01953125,0
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/refs,content/.git_refs,MOVE,content,0.01953125,0
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/src/app/components,content/components,MOVE,content,0.01953125,5
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-analytics-jupyter,content/suno-analytics-jupyter,MOVE,content,0.01953125,4
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/system/cleanup/og/86bb7480e24f6fd70d580b22cbb10e1d6844df81034f83aeffc20a745c69b20c-2024-10-05-22-43-13,projects/86bb7480e24f6fd70d580b22cbb10e1d6844df81034f83aeffc20a745c69b20c-2024-10-05-22-43-13,MOVE,development,0.01953125,3
DOCUMENTATION/volumes-scan,docs/volumes-scan,MOVE,documentation,0.01953125,3
OTHER_MISC/JOB_SEARCH_2025/applications,projects/applications,MOVE,project,0.01953125,1
ai-sites/Steven Chaplinski's Unified Tech-Art Personal Brand Strategy,content/ai-sites_Steven Chaplinski's Unified Tech-Art Personal Brand Strategy,MOVE,content,0.01953125,1
ai-sites/disco/mp3/Echoes_of_the_Junkyard-v4,content/mp3_Echoes_of_the_Junkyard-v4,MOVE,content,0.01953125,3
ai-sites/disco/mp3/Dusty_Rhymes_and_Grime,content/mp3_Dusty_Rhymes_and_Grime,MOVE,content,0.01953125,4
ai-sites/disco/mp3/Sammys_Serenade_(Remastered),content/mp3_Sammys_Serenade_(Remastered),MOVE,content,0.01953125,4
ai-sites/disco/mp3/Willow_whispers-folk-355,content/mp3_Willow_whispers-folk-355,MOVE,content,0.01953125,4
ai-sites/disco/mp3/From_Ashes_I_Will_Rise,content/mp3_From_Ashes_I_Will_Rise,MOVE,content,0.01953125,4
ai-sites/disco/mp3/Echoes_in_the_Alley,content/mp3_Echoes_in_the_Alley,MOVE,content,0.01953125,4
ai-sites/disco/mp3/echoes_of_yesterday_remastered,content/mp3_echoes_of_yesterday_remastered,MOVE,content,0.01953125,4
ai-sites/disco/mp3/Love_in_Imperfection_(Remastered)2,content/mp3_Love_in_Imperfection_(Remastered)2,MOVE,content,0.01953125,4
ai-sites/disco/mp3/Echoes_of_Moonlight-v4,content/mp3_Echoes_of_Moonlight-v4,MOVE,content,0.01953125,4
ai-sites/creative-ai-agency/core,projects/creative-ai-agency_core,MOVE,business,0.01953125,0
ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_business_015,projects/generated_templates_website_templates_business_015,MOVE,business,0.01953125,5
ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_business_007,projects/generated_templates_website_templates_business_007,MOVE,business,0.01953125,5
ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_business_009,projects/generated_templates_website_templates_business_009,MOVE,business,0.01953125,5
ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_landing_012,content/generated_templates_website_templates_landing_012,MOVE,content,0.01953125,5
ai-sites/retention-products-suite/templates-marketplace/generated_templates/email_templates_followup_004,content/generated_templates_email_templates_followup_004,MOVE,content,0.01953125,5
ai-sites/retention-products-suite/templates-marketplace/generated_templates/website_templates_ecommerce_013,content/generated_templates_website_templates_ecommerce_013,MOVE,content,0.01953125,5
ai-sites/content-management/retention-hub/digital-dive/templates,content/digital-dive_templates,MOVE,content,0.01953125,5
ai-sites/AvaTarArTs/avatararts-Gallery_Analysis_Project,content/AvaTarArTs_avatararts-Gallery_Analysis_Project,MOVE,content,0.01953125,1
ai-sites/creative-ai-education/core,content/creative-ai-education_core,MOVE,content,0.01953125,0
ai-sites/Gallery Generator/city-16-9/simple-neon-test,content/city-16-9_simple-neon-test,MOVE,content,0.01953125,0
ai-sites/reports,content/ai-sites_reports,MOVE,content,0.01953125,4
docs-demos/docusaurus-demo,docs/docusaurus-demo,MOVE,documentation,0.01953125,3
ARCHIVES_BACKUPS/archive/system/advanced-systems/content_pipeline,content/content_pipeline,MOVE,content,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/backend/src,projects/backend_src,MOVE,website,0.015625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/.lh,projects/cleanconnect-pro_.lh,MOVE,website,0.015625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/.git/objects/43,projects/43,MOVE,website,0.015625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/retention-suite/mobile-apps/creative_ai_mobile_studio,projects/creative_ai_mobile_studio,MOVE,website,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/marketplace/core,projects/marketplace_core,MOVE,website,0.015625,0
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/marketplace/core/nft_generator,projects/nft_generator,MOVE,website,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/avatararts-portfolio/.next/static/chunks/app/_not-found,projects/app__not-found,MOVE,website,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/avatararts.org/.next/static/chunks/app/_not-found,projects/app__not-found,MOVE,website,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/IN-DEVELOPMENT/passive-income/marketing/onpage,projects/onpage,MOVE,business,0.015625,4
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/IN-DEVELOPMENT/passive-income/automation,projects/passive-income_automation,MOVE,business,0.015625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/content_intelligence/core,content/content_intelligence_core,MOVE,content,0.015625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/deep-research-tool/src/core,projects/src_core,MOVE,development,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems/ultra_image,content/ultra_image,MOVE,content,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems/ultra_seo,projects/ultra_seo,MOVE,project,0.015625,1
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/objects/0b,projects/0b,MOVE,project,0.015625,2
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/objects/89,projects/89,MOVE,project,0.015625,3
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/logs,projects/logs,MOVE,project,0.015625,1
ARCHIVES_BACKUPS/archive/reference-files/business-setup/business_setup/08_automation_scripts,projects/08_automation_scripts,MOVE,business,0.015625,1
BUSINESS/passive-income/passive-income-empire/automation,projects/passive-income-empire_automation,MOVE,business,0.015625,2
BUSINESS/projects/marketplace/products/hookmark-pro/src/pages/Content/modules/components,projects/modules_components,MOVE,business,0.015625,3
BUSINESS/marketplace/creative-ai-marketplace/core,projects/creative-ai-marketplace_core,MOVE,business,0.015625,0
CLIENT_PROJECTS/steven-chaplinski-website,projects/steven-chaplinski-website,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woocommerce/assets/js/sourcebuster,projects/sourcebuster,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woocommerce/assets/client,projects/client,MOVE,client_project,0.015625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woocommerce/assets/client/blocks,projects/blocks,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-compare/assets/libs/print,projects/print,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-compare/assets/libs/table-head-fixer,projects/table-head-fixer,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/contact-form-7/includes/js,projects/includes_js,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/contact-form-7/includes/swv,projects/swv,MOVE,client_project,0.015625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/contact-form-7/includes/swv/js,projects/swv_js,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/gtranslate/js,projects/gtranslate_js,MOVE,client_project,0.015625,1
CLIENT_PROJECTS/Dr_Adu_GainesvillePFS_SEO_Project/07_Archive_Backup/15_Website_Hosting/pages,projects/15_Website_Hosting_pages,MOVE,client_project,0.015625,1
CONTENT_ASSETS/ai-sites/ai-sites/Gallery_Code_Project/city-16-9,projects/city-16-9,MOVE,development,0.015625,1
CONTENT_ASSETS/ai-sites/ai-sites/creative-ai-marketplace/core,content/creative-ai-marketplace_core,MOVE,content,0.015625,0
CONTENT_ASSETS/ai-sites/ai-sites/disco/.history/css,content/.history_css,MOVE,content,0.015625,4
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Beautiful_Mess_Indie_Folk_Acoustic,content/Beautiful_Mess_Indie_Folk_Acoustic,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Beautiful_Mess_Whimsical_Story,content/Beautiful_Mess_Whimsical_Story,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/in-this--aLLey-where-i-hiDe,content/in-this--aLLey-where-i-hiDe,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-stadium_2,content/in_this_alley_where_i_Hide_-_LIVE-stadium_2,MOVE,content,0.015625,4
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/NoteGPT_AI_Podcast_1748818760741,content/NoteGPT_AI_Podcast_1748818760741,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Heartbeats_in_the_Dark2_(Remastered)_(1),content/Heartbeats_in_the_Dark2_(Remastered)_(1),MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Junkyard_Symphony_Scraps_(Remastered),content/Junkyard_Symphony_Scraps_(Remastered),MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Heartbeats_in_the_Dark-v4,content/Heartbeats_in_the_Dark-v4,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/The_Sound_of_Ancestors_(Remastered)1,content/The_Sound_of_Ancestors_(Remastered)1,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Heartbeats_in_the_Dark2-v4,content/Heartbeats_in_the_Dark2-v4,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/echoes_of_moonlight_song_lyrics,content/echoes_of_moonlight_song_lyrics,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/html-grid,content/html-grid,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Echoes_of_the_Junkyard_v4_2,content/Echoes_of_the_Junkyard_v4_2,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/echoes-of-yesterday-remastered,content/echoes-of-yesterday-remastered,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/NoteGPT_AI_Podcast_1748823388204,content/NoteGPT_AI_Podcast_1748823388204,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/Heartbeats_in_the_Dark_Soft_Whispers,content/Heartbeats_in_the_Dark_Soft_Whispers,MOVE,content,0.015625,3
CONTENT_ASSETS/ai-sites/ai-sites/disco/mp3/theVoidAsPrimoridslSource-Podcast,content/theVoidAsPrimoridslSource-Podcast,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands copy/cleanconnect-pro/backend/src,content/backend_src,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands copy/cleanconnect-pro/.lh,content/cleanconnect-pro_.lh,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/43,content/43,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/steven-chaplinski-website/content/resources/CONTENT_AWARE_CHAT_ANALYSIS/01_Projects/!_us__bi__e_v pytho_3__________AvaTa_A_Ts P_oject ,content/!_us__bi__e_v pytho_3__________AvaTa_A_Ts P_oject ,MOVE,content,0.015625,2
"CONTENT_ASSETS/ai-sites/ai-sites/steven-chaplinski-website/content/resources/CONTENT_AWARE_CHAT_ANALYSIS/01_Projects/ simila_ comma_ds fo_ 02_Audio, 03_Images, 04_D","content/ simila_ comma_ds fo_ 02_Audio, 03_Images, 04_D",MOVE,content,0.015625,2
"CONTENT_ASSETS/ai-sites/ai-sites/steven-chaplinski-website/content/resources/CONTENT_AWARE_CHAT_ANALYSIS/01_Projects/SEO optimizatio_ a_d ma_keti_g st_ategies__,__    ","content/SEO optimizatio_ a_d ma_keti_g st_ategies__,__    ",MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/steven-chaplinski-website/content/services,content/services,MOVE,content,0.015625,0
CONTENT_ASSETS/ai-sites/ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance,projects/services_02_Business_and_Finance,MOVE,business,0.015625,0
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands/cleanconnect-pro/backend/src,content/backend_src,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands/cleanconnect-pro/.lh,content/cleanconnect-pro_.lh,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/43,content/objects_43,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/ai-content-studio/core,content/ai-content-studio_core,MOVE,content,0.015625,0
CONTENT_ASSETS/ai-sites/ai-sites/ai-content-studio/core/ai_integrations,content/ai_integrations,MOVE,content,0.015625,1
CONTENT_ASSETS/ai-sites/ai-sites/passive-income-empire/automation,projects/passive-income-empire_automation,MOVE,business,0.015625,2
CONTENT_ASSETS/ai-sites/ai-sites/content-management/retention-hub/publish,content/publish,MOVE,content,0.015625,4
CONTENT_ASSETS/ai-sites/ai-sites/automation/quick-wins,projects/quick-wins,MOVE,development,0.015625,4
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/avatararts-portfolio/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/avatararts.org/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
CONTENT_ASSETS/ai-sites/heavenlyHands/cleanconnect-pro/.lh,content/cleanconnect-pro_.lh,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/43,content/objects_43,MOVE,content,0.015625,2
CONTENT_ASSETS/ai-sites/automation,projects/ai-sites_automation,MOVE,development,0.015625,0
CONTENT_ASSETS/ai-sites/automation/batch-tools,projects/automation_batch-tools,MOVE,development,0.015625,1
CONTENT_ASSETS/ai-sites/AvaTarArTs/avatararts-portfolio/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
CONTENT_ASSETS/ai-sites/AvaTarArTs/avatararts.org/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/Mattahan EarthNight - Girl & World/icon,content/Mattahan EarthNight - Girl & World_icon,MOVE,content,0.015625,2
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB4/Scripts,projects/D0P3 SB4_Scripts,MOVE,development,0.015625,3
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/logs/refs/remotes,content/remotes,MOVE,content,0.015625,0
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/refs/remotes,content/refs_remotes,MOVE,content,0.015625,0
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-to-google-sheets,content/suno-to-google-sheets,MOVE,content,0.015625,4
CONTENT_ASSETS/music-empire/suno-analytics-seo/notebooks,content/notebooks,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_As He Embraced T,content/Elions Divine Quest Unveiling Secrets_As He Embraced T,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_With Each Step,content/Elions Divine Quest Unveiling Secrets_With Each Step,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_And So the Tape,content/Elions Divine Quest Unveiling Secrets_And So the Tape,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_In the Ethereal 2,content/Elions Divine Quest Unveiling Secrets_In the Ethereal 2,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_The Journey Was,content/Elions Divine Quest Unveiling Secrets_The Journey Was,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_Elion His Voice,content/Elions Divine Quest Unveiling Secrets_Elion His Voice,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_He Descended Hi,content/Elions Divine Quest Unveiling Secrets_He Descended Hi,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_One Twilight As,content/Elions Divine Quest Unveiling Secrets_One Twilight As,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_In the Heart Of,content/Elions Divine Quest Unveiling Secrets_In the Heart Of,MOVE,content,0.015625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest/Elions Divine Quest Unveiling Secrets_Elion Born to a 2,content/Elions Divine Quest Unveiling Secrets_Elion Born to a 2,MOVE,content,0.015625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/devtools/main.py_consolidated,projects/main.py_consolidated,MOVE,development,0.015625,2
DEVELOPMENT/ai-tools/AI_TOOLS/content-generation/AI_CONTENT/ai_tools,projects/ai_tools,MOVE,development,0.015625,4
DEVELOPMENT/dna-cold-case-ai/DNA_COLD_CASE_AI/src/analysis,projects/src_analysis,MOVE,development,0.015625,1
DEVELOPMENT/dna-cold-case-ai/DNA_COLD_CASE_AI/src/models,projects/models,MOVE,development,0.015625,1
SEO_MARKETING/SEO Content Optimization Suite/legacy,content/legacy,MOVE,content,0.015625,3
ai-sites/Gallery_Code_Project/city-16-9,projects/Gallery_Code_Project_city-16-9,MOVE,development,0.015625,1
ai-sites/creative-ai-marketplace/core,content/creative-ai-marketplace_core,MOVE,content,0.015625,0
ai-sites/disco/.history/css,content/.history_css,MOVE,content,0.015625,4
ai-sites/disco/mp3/Beautiful_Mess_Indie_Folk_Acoustic,content/mp3_Beautiful_Mess_Indie_Folk_Acoustic,MOVE,content,0.015625,3
ai-sites/disco/mp3/Beautiful_Mess_Whimsical_Story,content/mp3_Beautiful_Mess_Whimsical_Story,MOVE,content,0.015625,3
ai-sites/disco/mp3/in-this--aLLey-where-i-hiDe,content/mp3_in-this--aLLey-where-i-hiDe,MOVE,content,0.015625,3
ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-stadium_2,content/mp3_in_this_alley_where_i_Hide_-_LIVE-stadium_2,MOVE,content,0.015625,4
ai-sites/disco/mp3/Heartbeats_in_the_Dark2_(Remastered)_(1),content/mp3_Heartbeats_in_the_Dark2_(Remastered)_(1),MOVE,content,0.015625,3
ai-sites/disco/mp3/Junkyard_Symphony_Scraps_(Remastered),content/mp3_Junkyard_Symphony_Scraps_(Remastered),MOVE,content,0.015625,3
ai-sites/disco/mp3/Heartbeats_in_the_Dark-v4,content/mp3_Heartbeats_in_the_Dark-v4,MOVE,content,0.015625,3
ai-sites/disco/mp3/The_Sound_of_Ancestors_(Remastered)1,content/mp3_The_Sound_of_Ancestors_(Remastered)1,MOVE,content,0.015625,3
ai-sites/disco/mp3/Heartbeats_in_the_Dark2-v4,content/mp3_Heartbeats_in_the_Dark2-v4,MOVE,content,0.015625,3
ai-sites/disco/mp3/echoes_of_moonlight_song_lyrics,content/mp3_echoes_of_moonlight_song_lyrics,MOVE,content,0.015625,3
ai-sites/disco/mp3/Echoes_of_the_Junkyard_v4_2,content/mp3_Echoes_of_the_Junkyard_v4_2,MOVE,content,0.015625,3
ai-sites/disco/mp3/echoes-of-yesterday-remastered,content/mp3_echoes-of-yesterday-remastered,MOVE,content,0.015625,3
ai-sites/disco/mp3/Heartbeats_in_the_Dark_Soft_Whispers,content/mp3_Heartbeats_in_the_Dark_Soft_Whispers,MOVE,content,0.015625,3
ai-sites/heavenlyHands copy/cleanconnect-pro/backend/src,content/backend_src,MOVE,content,0.015625,2
ai-sites/heavenlyHands copy/cleanconnect-pro/.lh,content/cleanconnect-pro_.lh,MOVE,content,0.015625,2
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/43,content/objects_43,MOVE,content,0.015625,2
ai-sites/steven-chaplinski-website/content/services,content/content_services,MOVE,content,0.015625,0
ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance,projects/services_02_Business_and_Finance,MOVE,business,0.015625,0
ai-sites/heavenlyHands/cleanconnect-pro/backend/src,content/backend_src,MOVE,content,0.015625,2
ai-sites/heavenlyHands/cleanconnect-pro/.lh,content/cleanconnect-pro_.lh,MOVE,content,0.015625,2
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/43,content/objects_43,MOVE,content,0.015625,2
ai-sites/ai-content-studio/core,content/ai-content-studio_core,MOVE,content,0.015625,0
ai-sites/passive-income-empire/automation,projects/passive-income-empire_automation,MOVE,business,0.015625,2
ai-sites/AvaTarArTs/avatararts-portfolio/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
ai-sites/AvaTarArTs/avatararts.org/.next/static/chunks/app/_not-found,content/app__not-found,MOVE,content,0.015625,1
docs-demos/vitepress-demo,docs/vitepress-demo,MOVE,documentation,0.015625,1
docs-demos/nextra-demo,docs/nextra-demo,MOVE,documentation,0.015625,3
heavenlyHands/cleanconnect-pro,projects/heavenlyHands_cleanconnect-pro,MOVE,project,0.015625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/DOCUMENTATION/03_TECHNICAL_SYSTEMS,docs/03_TECHNICAL_SYSTEMS,MOVE,documentation,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-leads,projects/cleanconnect-leads,MOVE,website,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/heavenly-hands-cleaning-site,projects/heavenlyhands_heavenly-hands-cleaning-site,MOVE,website,0.01171875,3
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/.git/objects/d7,projects/d7,MOVE,website,0.01171875,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/.git/objects/71,projects/71,MOVE,website,0.01171875,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/retention-suite/saas-applications/creative_ai_studio_pro/templates,projects/creative_ai_studio_pro_templates,MOVE,website,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/avatararts-Gallery_Analysis_Project/css,content/avatararts-Gallery_Analysis_Project_css,MOVE,content,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems/ultra_document,docs/ultra_document,MOVE,documentation,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems/ultra_audio,content/ultra_audio,MOVE,content,0.01171875,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems/ultra_automation,projects/ultra_automation,MOVE,development,0.01171875,1
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/objects/9e,projects/9e,MOVE,project,0.01171875,2
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/objects/45,projects/45,MOVE,project,0.01171875,2
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/objects/5c,projects/5c,MOVE,project,0.01171875,2
ARCHIVES_BACKUPS/archive/backups/2026-01-11/AvaTarArTs-Suite/.git/logs/refs,projects/refs,MOVE,project,0.01171875,0
ARCHIVES_BACKUPS/archive/reference-files/business-setup/business_setup/02_digital_products,projects/02_digital_products,MOVE,business,0.01171875,1
